release,made_date,stream,horizon,target_date,fit,observed,median,lo30,hi30,lo60,hi60,lo90,hi90
results-v1.12.0,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,293.0,243.65,350.0,198.4,399.2,84.95,486.5
results-1446,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,285.5,236.6,329.0,187.8,390.2,84.5,468.6
results-1441,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,316.0,262.65,354.35,192.4,404.4,110.85,468.0
results-1394,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,288.5,233.55,334.35,186.6,391.0,112.7,494.15
results-1391,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,305.0,251.65,348.0,199.8,405.4,94.35,486.05
results-1359,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,302.0,269.65,336.75,204.0,401.2,124.9,480.1
results-v1.16.0,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,446.0,389.0,520.4,335.2,637.4,241.9,930.4
results-v1.15.0,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,459.5,389.65,525.7,339.8,634.6,236.8,829.45
results-1591,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,459.5,389.65,525.7,339.8,634.6,236.8,829.45
results-1573,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,447.5,385.3,512.75,328.2,614.6,228.8,819.5
results-1527,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,482.0,400.25,541.35,315.0,643.2,203.0,869.05
results-1505,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,482.0,400.25,541.35,315.0,643.2,203.0,869.05
results-v1.13.2,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,482.0,400.25,541.35,315.0,643.2,203.0,869.05
results-1489,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,482.0,400.25,541.35,315.0,643.2,203.0,869.05
results-1479,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,482.0,400.25,541.35,315.0,643.2,203.0,869.05
results-1469,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,482.0,400.25,541.35,315.0,643.2,203.0,869.05
results-1462,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,482.0,400.25,541.35,315.0,643.2,203.0,869.05
results-v1.12.0,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,440.0,377.0,523.35,307.4,621.2,187.95,931.15
results-1446,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,440.0,377.0,523.35,307.4,621.2,187.95,931.15
results-1441,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,440.0,377.0,523.35,307.4,621.2,187.95,931.15
results-1394,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,455.0,361.65,521.7,309.8,645.2,228.65,922.7
results-1391,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,455.0,361.65,521.7,309.8,645.2,228.65,922.7
results-1359,2026-06-08,isolation beds,28,2026-07-06,frozen,680.0,455.0,361.65,521.7,309.8,645.2,228.65,922.7
results-1359,2026-07-16,isolation beds,7,2026-07-23,baseline,766.0,730.25,702.92,751.9,663.42,784.62,597.27,844.09
results-1359,2026-07-16,isolation beds,7,2026-07-23,frozen,766.0,855.0,840.65,867.0,783.0,885.4,653.1,916.05
results-1359,2026-07-16,isolation beds,14,2026-07-30,baseline,748.0,730.83,691.13,759.11,636.09,807.81,525.02,886.81
results-1359,2026-07-16,isolation beds,14,2026-07-30,frozen,748.0,855.0,841.3,868.0,760.6,895.0,475.6,922.0
results-1359,2026-07-16,isolation beds,21,2026-08-06,baseline,721.0,709.96,673.11,765.43,619.35,829.4,518.81,932.72
results-1359,2026-07-16,isolation beds,21,2026-08-06,frozen,721.0,859.0,845.0,872.4,710.4,898.0,291.35,922.35
results-1359,2026-07-16,isolation beds,28,2026-08-13,baseline,749.0,763.65,704.72,810.35,646.85,857.75,537.02,933.93
results-1359,2026-07-16,isolation beds,28,2026-08-13,frozen,749.0,859.0,845.0,871.0,641.2,898.2,159.95,922.35
results-1391,2026-07-18,isolation beds,7,2026-07-25,baseline,773.0,739.02,702.65,762.19,674.71,789.81,614.78,862.95
results-1391,2026-07-18,isolation beds,7,2026-07-25,frozen,773.0,854.0,840.65,863.0,788.4,874.0,655.1,893.0
results-1391,2026-07-18,isolation beds,14,2026-08-01,baseline,690.0,716.36,687.69,758.21,632.99,792.9,541.09,891.09
results-1391,2026-07-18,isolation beds,14,2026-08-01,frozen,690.0,857.0,842.3,867.0,748.4,875.2,466.55,895.0
results-1391,2026-07-18,isolation beds,21,2026-08-08,baseline,722.0,705.14,658.91,747.37,593.43,791.43,497.89,898.9
results-1391,2026-07-18,isolation beds,21,2026-08-08,frozen,722.0,857.0,843.0,867.0,682.2,876.2,324.95,896.05
results-1391,2026-07-18,isolation beds,28,2026-08-15,baseline,730.0,726.2,681.81,782.44,619.09,830.21,478.07,959.56
results-1391,2026-07-18,isolation beds,28,2026-08-15,frozen,730.0,856.5,838.0,867.0,599.4,876.0,212.5,896.05
results-1394,2026-07-19,isolation beds,7,2026-07-26,baseline,723.0,725.5,700.73,753.48,659.6,788.3,614.64,866.44
results-1394,2026-07-19,isolation beds,7,2026-07-26,frozen,723.0,876.0,860.0,890.0,783.0,903.0,627.35,925.1
results-1394,2026-07-19,isolation beds,14,2026-08-02,baseline,707.0,724.15,687.09,766.15,640.07,828.5,529.97,914.22
results-1394,2026-07-19,isolation beds,14,2026-08-02,frozen,707.0,879.5,866.3,897.0,758.8,906.2,456.15,931.05
results-1394,2026-07-19,isolation beds,21,2026-08-09,baseline,704.0,723.8,669.1,776.08,612.07,833.26,511.7,911.11
results-1394,2026-07-19,isolation beds,21,2026-08-09,frozen,704.0,878.5,863.0,897.0,674.6,907.0,281.25,931.05
results-1394,2026-07-19,isolation beds,28,2026-08-16,baseline,751.0,722.03,675.08,791.19,613.58,854.2,466.23,1026.94
results-1394,2026-07-19,isolation beds,28,2026-08-16,frozen,751.0,878.5,862.65,897.0,545.8,907.0,76.65,931.05
results-1441,2026-07-20,isolation beds,7,2026-07-27,baseline,733.0,741.59,717.87,760.56,679.85,787.2,607.62,843.21
results-1441,2026-07-20,isolation beds,7,2026-07-27,frozen,733.0,866.0,854.3,877.35,807.0,895.0,651.9,910.35
results-1441,2026-07-20,isolation beds,14,2026-08-03,baseline,717.0,735.2,707.26,773.19,651.95,814.98,566.49,898.69
results-1441,2026-07-20,isolation beds,14,2026-08-03,frozen,717.0,870.5,857.0,879.35,778.4,896.0,529.5,918.0
results-1441,2026-07-20,isolation beds,21,2026-08-10,baseline,716.0,732.93,695.21,798.42,635.48,856.98,548.77,944.62
results-1441,2026-07-20,isolation beds,21,2026-08-10,frozen,716.0,870.5,854.0,880.0,704.8,896.2,355.75,918.0
results-1441,2026-07-20,isolation beds,28,2026-08-17,baseline,782.0,757.31,703.18,796.63,648.27,852.94,469.44,947.56
results-1441,2026-07-20,isolation beds,28,2026-08-17,frozen,782.0,868.5,848.65,879.0,631.2,896.0,208.8,918.0
results-1446,2026-07-24,isolation beds,7,2026-07-31,baseline,760.0,759.94,729.08,791.33,696.95,814.3,624.98,896.15
results-1446,2026-07-24,isolation beds,7,2026-07-31,frozen,760.0,874.0,866.0,879.0,846.8,887.2,746.95,900.25
results-1446,2026-07-24,isolation beds,14,2026-08-07,baseline,721.0,745.43,707.48,782.74,660.61,839.31,567.21,912.38
results-1446,2026-07-24,isolation beds,14,2026-08-07,frozen,721.0,874.5,866.65,879.0,845.2,888.0,624.9,905.0
results-1446,2026-07-24,isolation beds,21,2026-08-14,baseline,777.0,756.6,708.28,801.48,648.8,851.82,553.66,955.46
results-1446,2026-07-24,isolation beds,21,2026-08-14,frozen,777.0,875.0,866.0,879.35,825.4,888.2,500.0,905.0
results-1446,2026-07-24,isolation beds,28,2026-08-21,baseline,798.0,761.69,706.22,814.33,637.71,868.6,544.06,976.2
results-1446,2026-07-24,isolation beds,28,2026-08-21,frozen,798.0,874.0,865.0,879.0,775.8,888.2,343.0,905.0
results-v1.12.0,2026-07-25,isolation beds,7,2026-08-01,baseline,690.0,763.2,733.96,787.0,714.66,818.88,655.34,856.79
results-v1.12.0,2026-07-25,isolation beds,7,2026-08-01,frozen,690.0,884.5,876.95,896.0,849.2,906.2,740.7,923.05
results-v1.12.0,2026-07-25,isolation beds,14,2026-08-08,baseline,722.0,786.73,745.77,821.75,700.9,873.82,643.62,951.87
results-v1.12.0,2026-07-25,isolation beds,14,2026-08-08,frozen,722.0,888.0,879.0,898.35,843.8,909.0,568.7,924.0
results-v1.12.0,2026-07-25,isolation beds,21,2026-08-15,baseline,730.0,773.43,727.47,827.36,674.64,873.15,560.78,972.0
results-v1.12.0,2026-07-25,isolation beds,21,2026-08-15,frozen,730.0,888.0,876.95,898.35,828.6,909.2,372.8,924.0
results-v1.12.0,2026-07-25,isolation beds,28,2026-08-22,baseline,808.0,774.59,719.43,843.35,651.17,897.72,526.45,1006.11
results-v1.12.0,2026-07-25,isolation beds,28,2026-08-22,frozen,808.0,887.0,872.0,898.0,773.8,909.0,163.85,924.0
results-1462,2026-07-26,isolation beds,7,2026-08-02,baseline,707.0,725.0,690.65,756.04,663.78,789.11,613.2,839.2
results-1462,2026-07-26,isolation beds,7,2026-08-02,frozen,707.0,896.5,871.0,906.0,822.6,919.0,710.8,942.0
results-1462,2026-07-26,isolation beds,14,2026-08-09,baseline,704.0,717.54,686.78,761.55,634.33,806.82,553.44,877.23
results-1462,2026-07-26,isolation beds,14,2026-08-09,frozen,704.0,898.0,869.95,910.35,786.0,922.0,571.85,943.0
results-1462,2026-07-26,isolation beds,21,2026-08-16,baseline,751.0,726.32,691.32,778.41,640.39,830.99,500.59,918.16
results-1462,2026-07-26,isolation beds,21,2026-08-16,frozen,751.0,900.0,876.0,911.0,714.0,921.2,400.45,943.1
results-1462,2026-07-26,isolation beds,28,2026-08-23,baseline,846.0,705.38,659.39,748.96,610.63,819.47,502.52,950.9
results-1462,2026-07-26,isolation beds,28,2026-08-23,frozen,846.0,899.0,869.95,911.0,613.6,921.0,224.8,943.1
results-1469,2026-07-27,isolation beds,7,2026-08-03,baseline,717.0,731.74,708.0,759.38,671.98,785.62,628.03,828.31
results-1469,2026-07-27,isolation beds,7,2026-08-03,frozen,717.0,899.0,837.6,917.0,771.4,931.0,675.0,957.25
results-1469,2026-07-27,isolation beds,14,2026-08-10,baseline,716.0,734.99,703.64,768.82,644.25,824.31,543.25,913.37
results-1469,2026-07-27,isolation beds,14,2026-08-10,frozen,716.0,908.5,802.3,926.0,690.6,934.2,457.15,962.0
results-1469,2026-07-27,isolation beds,21,2026-08-17,baseline,782.0,742.98,701.07,780.69,641.59,836.95,546.0,945.8
results-1469,2026-07-27,isolation beds,21,2026-08-17,frozen,782.0,910.0,786.0,926.0,593.8,935.0,284.05,962.0
results-1469,2026-07-27,isolation beds,28,2026-08-24,baseline,792.0,741.22,668.69,782.41,597.1,856.98,480.84,957.45
results-1469,2026-07-27,isolation beds,28,2026-08-24,frozen,792.0,910.5,722.1,926.0,487.4,935.0,88.95,962.0
results-1479,2026-07-28,isolation beds,7,2026-08-04,baseline,674.0,733.69,712.24,753.35,679.0,784.2,623.01,822.13
results-1479,2026-07-28,isolation beds,7,2026-08-04,frozen,674.0,916.0,864.95,945.7,791.8,985.4,699.95,1042.45
results-1479,2026-07-28,isolation beds,14,2026-08-11,baseline,570.0,742.92,709.78,777.59,653.89,813.13,534.53,896.66
results-1479,2026-07-28,isolation beds,14,2026-08-11,frozen,570.0,936.0,861.3,974.0,767.8,1012.2,555.7,1116.05
results-1479,2026-07-28,isolation beds,21,2026-08-18,baseline,730.0,719.52,675.17,781.45,622.04,844.44,510.67,948.01
results-1479,2026-07-28,isolation beds,21,2026-08-18,frozen,730.0,944.5,856.95,986.05,673.2,1025.0,366.35,1133.4
results-1479,2026-07-28,isolation beds,28,2026-08-25,baseline,770.0,727.16,670.58,789.17,602.88,847.75,479.79,957.03
results-1479,2026-07-28,isolation beds,28,2026-08-25,frozen,770.0,941.0,824.55,989.0,583.4,1031.6,216.85,1133.4
results-1489,2026-07-31,isolation beds,7,2026-08-07,baseline,721.0,762.74,737.0,783.89,703.69,829.2,652.29,873.33
results-1489,2026-07-31,isolation beds,7,2026-08-07,frozen,721.0,968.0,888.95,1013.35,823.8,1037.8,723.6,1078.05
results-1489,2026-07-31,isolation beds,14,2026-08-14,baseline,777.0,763.94,735.65,800.71,683.95,854.04,600.5,924.04
results-1489,2026-07-31,isolation beds,14,2026-08-14,frozen,777.0,1014.5,919.65,1043.0,751.0,1064.2,575.9,1089.05
results-1489,2026-07-31,isolation beds,21,2026-08-21,baseline,798.0,755.78,716.08,794.52,661.97,837.27,569.92,930.43
results-1489,2026-07-31,isolation beds,21,2026-08-21,frozen,798.0,1026.5,962.65,1049.35,717.6,1068.2,389.65,1094.15
results-1489,2026-07-31,isolation beds,28,2026-08-28,baseline,896.0,767.16,725.35,815.88,656.67,895.1,554.28,1011.81
results-1489,2026-07-31,isolation beds,28,2026-08-28,frozen,896.0,1030.5,971.2,1052.05,587.0,1068.2,247.4,1094.15
results-v1.13.2,2026-08-04,isolation beds,7,2026-08-11,baseline,570.0,665.22,638.29,695.64,606.51,731.99,542.7,791.04
results-v1.13.2,2026-08-04,isolation beds,7,2026-08-11,frozen,570.0,803.5,752.0,859.0,711.8,937.0,612.65,1015.0
results-v1.13.2,2026-08-04,isolation beds,14,2026-08-18,baseline,730.0,670.1,631.91,712.62,596.34,790.03,522.58,859.01
results-v1.13.2,2026-08-04,isolation beds,14,2026-08-18,frozen,730.0,840.0,765.95,958.35,633.0,1015.0,459.95,1046.15
results-v1.13.2,2026-08-04,isolation beds,21,2026-08-25,baseline,770.0,678.0,633.02,729.97,569.66,795.81,465.89,897.91
results-v1.13.2,2026-08-04,isolation beds,21,2026-08-25,frozen,770.0,926.0,725.25,1009.0,517.2,1030.4,298.95,1053.35
results-1505,2026-08-08,isolation beds,7,2026-08-15,baseline,730.0,719.0,698.75,744.18,662.35,773.14,610.54,835.66
results-1505,2026-08-08,isolation beds,7,2026-08-15,frozen,730.0,821.5,780.65,870.05,718.2,916.2,626.7,959.25
results-1505,2026-08-08,isolation beds,14,2026-08-22,baseline,808.0,718.5,676.51,756.72,640.39,815.26,558.56,918.7
results-1505,2026-08-08,isolation beds,14,2026-08-22,frozen,808.0,837.5,734.55,927.05,646.2,949.0,524.9,971.15
results-1505,2026-08-08,isolation beds,21,2026-08-29,baseline,896.0,710.95,671.56,765.89,609.59,813.66,530.63,896.55
results-1505,2026-08-08,isolation beds,21,2026-08-29,frozen,896.0,857.5,695.6,940.0,543.8,955.2,381.7,978.1
results-1527,2026-08-10,isolation beds,7,2026-08-17,baseline,782.0,708.01,683.0,742.0,648.56,781.5,586.52,836.74
results-1527,2026-08-10,isolation beds,7,2026-08-17,frozen,782.0,784.0,755.0,847.35,701.8,912.4,594.8,946.05
results-1527,2026-08-10,isolation beds,14,2026-08-24,baseline,792.0,708.76,673.77,754.28,631.6,794.18,522.8,869.59
results-1527,2026-08-10,isolation beds,14,2026-08-24,frozen,792.0,794.5,724.0,872.35,596.2,931.4,495.95,949.05
results-1527,2026-08-10,isolation beds,21,2026-08-31,baseline,830.0,719.28,663.7,757.76,605.73,815.86,494.95,923.72
results-1527,2026-08-10,isolation beds,21,2026-08-31,frozen,830.0,812.0,681.3,920.0,505.6,939.2,313.65,955.05
results-1573,2026-08-15,isolation beds,7,2026-08-22,baseline,808.0,736.68,709.02,773.45,663.59,814.2,601.03,890.86
results-1573,2026-08-15,isolation beds,7,2026-08-22,frozen,808.0,915.0,851.9,1001.0,764.6,1101.2,679.55,1248.3
results-1573,2026-08-15,isolation beds,14,2026-08-29,baseline,896.0,722.79,676.89,776.71,640.52,818.52,539.38,922.29
results-1573,2026-08-15,isolation beds,14,2026-08-29,frozen,896.0,1046.5,890.55,1185.7,740.0,1248.2,570.9,1305.0
results-1591,2026-08-17,isolation beds,7,2026-08-24,baseline,792.0,782.85,753.88,809.8,716.29,843.8,643.85,900.3
results-1591,2026-08-17,isolation beds,7,2026-08-24,frozen,792.0,929.5,854.65,993.35,797.8,1075.8,710.85,1243.2
results-1591,2026-08-17,isolation beds,14,2026-08-31,baseline,830.0,787.95,743.53,837.52,689.47,883.49,563.39,963.08
results-1591,2026-08-17,isolation beds,14,2026-08-31,frozen,830.0,979.0,869.95,1118.4,769.4,1259.4,563.85,1347.25
results-v1.15.0,2026-08-18,isolation beds,7,2026-08-25,baseline,770.0,721.79,694.97,750.59,663.84,783.14,592.25,853.43
results-v1.15.0,2026-08-18,isolation beds,7,2026-08-25,frozen,770.0,890.0,846.0,954.35,790.6,1050.2,691.9,1192.15
results-v1.16.0,2026-08-23,isolation beds,7,2026-08-30,baseline,814.0,856.85,822.48,892.39,757.68,929.33,696.29,1009.12
results-v1.16.0,2026-08-23,isolation beds,7,2026-08-30,frozen,814.0,987.0,928.0,1047.4,862.6,1118.0,803.7,1255.6
results-1462,2026-07-26,onset reports,7,2026-08-02,baseline,247.0,430.43,323.9,522.6,258.34,657.78,88.77,820.31
results-1462,2026-07-26,onset reports,7,2026-08-02,frozen,247.0,381.0,316.6,470.05,239.6,571.4,108.95,700.55
results-1462,2026-07-26,onset reports,14,2026-08-09,baseline,710.0,704.0,694.65,713.0,683.0,723.0,657.95,750.05
results-1462,2026-07-26,onset reports,14,2026-08-09,frozen,710.0,849.0,707.9,994.7,575.6,1161.6,391.8,1390.75
results-1462,2026-07-26,onset reports,21,2026-08-16,frozen,1036.0,1333.0,1104.0,1599.8,907.6,1931.8,645.95,2450.25
results-1462,2026-07-26,onset reports,28,2026-08-23,frozen,1561.0,1852.0,1498.8,2214.95,1265.8,2912.0,816.05,4379.5
results-1469,2026-07-27,onset reports,7,2026-08-03,baseline,403.0,375.85,252.95,458.1,129.0,597.37,0.0,801.69
results-1469,2026-07-27,onset reports,7,2026-08-03,frozen,403.0,387.5,321.6,453.0,257.8,538.0,137.95,728.3
results-1469,2026-07-27,onset reports,14,2026-08-10,baseline,526.0,701.5,692.0,711.0,681.0,726.0,653.95,747.05
results-1469,2026-07-27,onset reports,14,2026-08-10,frozen,526.0,844.5,738.25,964.4,629.4,1163.2,442.55,1538.8
results-1469,2026-07-27,onset reports,21,2026-08-17,frozen,1036.0,1353.5,1146.25,1572.7,972.4,1952.0,669.75,2764.4
results-1469,2026-07-27,onset reports,28,2026-08-24,frozen,1501.0,1912.0,1551.2,2263.05,1306.8,3080.2,927.6,5543.55
results-1479,2026-07-28,onset reports,7,2026-08-04,baseline,444.0,154.93,58.05,301.05,0.0,438.11,0.0,602.1
results-1479,2026-07-28,onset reports,7,2026-08-04,frozen,444.0,417.5,335.3,497.7,276.2,574.4,150.9,771.75
results-1479,2026-07-28,onset reports,14,2026-08-11,baseline,526.0,629.5,620.65,639.0,608.8,647.0,585.0,666.05
results-1479,2026-07-28,onset reports,14,2026-08-11,frozen,526.0,901.5,784.4,1035.1,664.2,1187.2,440.9,1634.05
results-1479,2026-07-28,onset reports,21,2026-08-18,frozen,1036.0,1438.5,1258.8,1661.15,1017.8,1922.4,748.15,2809.35
results-1479,2026-07-28,onset reports,28,2026-08-25,frozen,1722.0,2011.0,1735.05,2374.35,1356.4,2882.6,988.6,4618.95
results-1489,2026-07-31,onset reports,7,2026-08-07,baseline,338.0,438.9,362.1,526.02,255.97,625.07,96.84,794.86
results-1489,2026-07-31,onset reports,7,2026-08-07,frozen,338.0,445.0,362.65,540.35,261.2,670.0,151.0,893.25
results-1489,2026-07-31,onset reports,14,2026-08-14,baseline,830.0,680.0,667.0,688.0,655.0,698.2,636.9,719.1
results-1489,2026-07-31,onset reports,14,2026-08-14,frozen,830.0,1010.5,837.3,1157.05,660.8,1391.4,534.1,1791.85
results-1489,2026-07-31,onset reports,21,2026-08-21,frozen,1264.0,1605.5,1307.6,1951.7,1107.0,2315.4,827.95,3612.25
results-1489,2026-07-31,onset reports,28,2026-08-28,frozen,1517.0,2299.0,1883.6,2833.9,1518.6,3609.4,1060.05,7787.5
results-v1.13.2,2026-08-04,onset reports,7,2026-08-11,baseline,82.0,457.91,320.0,545.71,155.63,673.65,0.0,931.8
results-v1.13.2,2026-08-04,onset reports,7,2026-08-11,frozen,82.0,311.5,246.25,389.1,170.4,488.0,53.75,660.75
results-v1.13.2,2026-08-04,onset reports,14,2026-08-18,baseline,592.0,634.8,438.08,850.7,283.09,1047.11,12.09,1433.79
results-v1.13.2,2026-08-04,onset reports,14,2026-08-18,frozen,592.0,691.5,590.5,777.4,487.8,919.0,300.8,1179.5
results-v1.13.2,2026-08-04,onset reports,21,2026-08-25,baseline,1278.0,1071.5,1058.0,1086.35,1047.8,1099.0,1027.0,1130.0
results-v1.13.2,2026-08-04,onset reports,21,2026-08-25,frozen,1278.0,1082.5,919.5,1246.85,773.4,1485.4,494.65,2008.6
results-1505,2026-08-08,onset reports,7,2026-08-15,baseline,492.0,246.64,155.04,360.61,34.06,499.7,0.0,677.18
results-1505,2026-08-08,onset reports,7,2026-08-15,frozen,492.0,294.0,195.25,371.7,99.0,448.8,0.0,606.95
results-1505,2026-08-08,onset reports,14,2026-08-22,baseline,1033.0,478.8,316.65,677.25,135.57,927.4,0.0,1153.32
results-1505,2026-08-08,onset reports,14,2026-08-22,frozen,1033.0,615.0,501.0,711.05,353.6,826.6,188.45,1096.75
results-1505,2026-08-08,onset reports,21,2026-08-29,baseline,1179.0,1037.0,1024.0,1050.35,1008.0,1065.0,975.85,1093.0
results-1505,2026-08-08,onset reports,21,2026-08-29,frozen,1179.0,961.5,808.35,1104.55,580.8,1297.4,318.8,1800.2
results-1527,2026-08-10,onset reports,7,2026-08-17,baseline,510.0,99.06,0.0,197.96,0.0,357.79,0.0,694.5
results-1527,2026-08-10,onset reports,7,2026-08-17,frozen,510.0,289.5,199.95,360.45,108.6,436.6,0.0,651.0
results-1527,2026-08-10,onset reports,14,2026-08-24,baseline,975.0,485.64,290.3,647.99,100.31,823.21,0.0,1122.89
results-1527,2026-08-10,onset reports,14,2026-08-24,frozen,975.0,603.0,505.0,687.7,363.0,796.8,218.9,1100.85
results-1573,2026-08-15,onset reports,7,2026-08-22,baseline,541.0,538.25,371.01,647.36,205.38,813.03,0.0,1063.14
results-1573,2026-08-15,onset reports,7,2026-08-22,frozen,541.0,615.0,500.65,712.8,418.2,905.6,217.0,1136.5
results-1573,2026-08-15,onset reports,14,2026-08-29,baseline,687.0,752.14,531.68,945.27,297.87,1167.36,0.0,1501.52
results-1573,2026-08-15,onset reports,14,2026-08-29,frozen,687.0,1247.5,1091.65,1488.05,953.0,1806.0,655.5,2298.5
results-1591,2026-08-17,onset reports,7,2026-08-24,baseline,465.0,488.94,358.99,646.0,184.95,817.58,0.0,1129.54
results-1591,2026-08-17,onset reports,7,2026-08-24,frozen,465.0,390.5,281.65,479.75,172.0,587.8,0.0,859.55
results-v1.15.0,2026-08-18,onset reports,7,2026-08-25,baseline,686.0,520.73,371.87,661.2,206.16,785.27,0.0,1035.8
results-v1.15.0,2026-08-18,onset reports,7,2026-08-25,frozen,686.0,397.5,265.25,495.35,151.8,641.2,0.0,975.15
results-v1.16.0,2026-08-23,onset reports,7,2026-08-30,baseline,40.0,564.88,386.19,739.09,201.61,903.24,0.0,1187.19
results-v1.16.0,2026-08-23,onset reports,7,2026-08-30,frozen,40.0,373.0,276.6,443.0,152.6,586.2,0.0,902.15
results-v1.16.0,2026-06-08,recovered,7,2026-06-15,frozen,27.0,121.0,101.3,150.05,78.2,188.4,43.95,258.3
results-v1.15.0,2026-06-08,recovered,7,2026-06-15,frozen,27.0,113.0,93.0,145.0,72.0,169.6,36.6,314.8
results-1591,2026-06-08,recovered,7,2026-06-15,frozen,27.0,113.0,93.0,145.0,72.0,169.6,36.6,314.8
results-1573,2026-06-08,recovered,7,2026-06-15,frozen,27.0,63.5,39.0,92.35,18.8,135.2,0.0,342.3
results-1527,2026-06-08,recovered,7,2026-06-15,frozen,27.0,50.0,31.65,79.0,16.0,140.2,0.95,231.15
results-1505,2026-06-08,recovered,7,2026-06-15,frozen,27.0,50.0,31.65,79.0,16.0,140.2,0.95,231.15
results-v1.13.2,2026-06-08,recovered,7,2026-06-15,frozen,27.0,50.0,31.65,79.0,16.0,140.2,0.95,231.15
results-1489,2026-06-08,recovered,7,2026-06-15,frozen,27.0,50.0,31.65,79.0,16.0,140.2,0.95,231.15
results-1479,2026-06-08,recovered,7,2026-06-15,frozen,27.0,50.0,31.65,79.0,16.0,140.2,0.95,231.15
results-1469,2026-06-08,recovered,7,2026-06-15,frozen,27.0,50.0,31.65,79.0,16.0,140.2,0.95,231.15
results-1462,2026-06-08,recovered,7,2026-06-15,frozen,27.0,50.0,31.65,79.0,16.0,140.2,0.95,231.15
results-v1.12.0,2026-06-08,recovered,7,2026-06-15,frozen,27.0,61.0,37.65,92.0,19.0,136.2,0.0,283.1
results-1446,2026-06-08,recovered,7,2026-06-15,frozen,27.0,61.0,37.65,92.0,19.0,136.2,0.0,283.1
results-1441,2026-06-08,recovered,7,2026-06-15,frozen,27.0,61.0,37.65,92.0,19.0,136.2,0.0,283.1
results-1394,2026-06-08,recovered,7,2026-06-15,frozen,27.0,58.5,38.0,85.7,17.0,135.2,0.95,250.55
results-1391,2026-06-08,recovered,7,2026-06-15,frozen,27.0,58.5,38.0,85.7,17.0,135.2,0.95,250.55
results-1359,2026-06-08,recovered,7,2026-06-15,frozen,27.0,58.5,38.0,85.7,17.0,135.2,0.95,250.55
results-v1.16.0,2026-06-08,recovered,14,2026-06-22,frozen,93.0,311.0,242.65,395.0,193.8,513.2,92.8,850.75
results-v1.15.0,2026-06-08,recovered,14,2026-06-22,frozen,93.0,302.0,253.0,352.0,196.8,469.2,122.95,776.05
results-1591,2026-06-08,recovered,14,2026-06-22,frozen,93.0,302.0,253.0,352.0,196.8,469.2,122.95,776.05
results-1573,2026-06-08,recovered,14,2026-06-22,frozen,93.0,154.5,101.65,206.0,51.8,311.6,0.0,984.5
results-1527,2026-06-08,recovered,14,2026-06-22,frozen,93.0,149.0,82.65,230.0,34.0,358.8,0.0,608.6
results-1505,2026-06-08,recovered,14,2026-06-22,frozen,93.0,149.0,82.65,230.0,34.0,358.8,0.0,608.6
results-v1.13.2,2026-06-08,recovered,14,2026-06-22,frozen,93.0,149.0,82.65,230.0,34.0,358.8,0.0,608.6
results-1489,2026-06-08,recovered,14,2026-06-22,frozen,93.0,149.0,82.65,230.0,34.0,358.8,0.0,608.6
results-1479,2026-06-08,recovered,14,2026-06-22,frozen,93.0,149.0,82.65,230.0,34.0,358.8,0.0,608.6
results-1469,2026-06-08,recovered,14,2026-06-22,frozen,93.0,149.0,82.65,230.0,34.0,358.8,0.0,608.6
results-1462,2026-06-08,recovered,14,2026-06-22,frozen,93.0,149.0,82.65,230.0,34.0,358.8,0.0,608.6
results-v1.12.0,2026-06-08,recovered,14,2026-06-22,frozen,93.0,152.5,103.65,228.35,48.8,363.8,0.95,820.35
results-1446,2026-06-08,recovered,14,2026-06-22,frozen,93.0,152.5,103.65,228.35,48.8,363.8,0.95,820.35
results-1441,2026-06-08,recovered,14,2026-06-22,frozen,93.0,152.5,103.65,228.35,48.8,363.8,0.95,820.35
results-1394,2026-06-08,recovered,14,2026-06-22,frozen,93.0,164.0,98.65,246.9,46.4,451.8,0.95,873.05
results-1391,2026-06-08,recovered,14,2026-06-22,frozen,93.0,164.0,98.65,246.9,46.4,451.8,0.95,873.05
results-1359,2026-06-08,recovered,14,2026-06-22,frozen,93.0,164.0,98.65,246.9,46.4,451.8,0.95,873.05
results-v1.16.0,2026-06-08,recovered,21,2026-06-29,frozen,167.0,627.0,499.3,789.1,371.0,1049.0,225.85,1957.15
